_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,agree_or_not,agree_or_not:variance,agree_or_not_gold,sentence
703394284,false,finalized,3,4/12/15 9:44,2.33,1.247,,matter is a kind of energy
703394285,false,finalized,3,4/12/15 10:06,2.33,1.247,,live can be used as the opposite of be
703394286,false,finalized,3,4/12/15 10:24,5,0,,wife can be used with the same meaning of spouse
703394287,true,golden,71,,4.92,0.278,"4
5",filter is part of cigarette
703394288,false,finalized,3,4/12/15 10:01,3.33,1.7,,white is a kind of person
703394289,false,finalized,3,4/12/15 16:03,1.33,0.471,,crop can be used as the opposite of sound
703394290,false,finalized,3,4/12/15 14:45,3,0.816,,push can be used with the same meaning of approach
703394291,false,finalized,3,4/12/15 9:43,1,0,,green can be used as the opposite of smoke
703394292,false,finalized,3,4/12/15 13:17,5,0,,line is part of poem
703394293,false,finalized,3,4/12/15 10:00,1.67,0.471,,edge can be used with the same meaning of interest
703394294,false,finalized,3,4/12/15 10:00,1,0,,grape is made of wine
703394295,false,finalized,3,4/12/15 10:01,5,0,,head is part of human
703394296,false,finalized,3,4/12/15 10:06,5,0,,nonsense can be used with the same meaning of rubbish
703394297,false,finalized,3,4/12/15 17:50,3.33,1.7,,frog is made of meat
703394298,false,finalized,3,4/12/15 14:32,5,0,,minister is a kind of clergyman
703394299,false,finalized,3,4/12/15 10:06,1,0,,wheel is a city
703394300,false,finalized,3,4/12/15 16:29,4.67,0.471,,orange is a kind of live_thing
703394301,false,finalized,3,4/12/15 13:55,3,1.414,,case is part of doorway
703394302,false,finalized,3,4/12/15 9:43,2.33,1.247,,root is a kind of grow
703394303,false,finalized,3,4/12/15 13:25,4.33,0.471,,interior can be used as the opposite of outside
703394304,false,finalized,3,4/12/15 13:31,5,0,,birth can be used as the opposite of death
703394305,false,finalized,3,4/12/15 15:46,1,0,,bull can be used with the same meaning of cat
703394306,false,finalized,3,4/12/15 10:14,2.67,0.943,,farm can be used as the opposite of house
703394307,false,finalized,3,4/12/15 13:21,1,0,,magic is a kind of place
703394308,false,finalized,3,4/12/15 14:46,4.33,0.471,,history can be used with the same meaning of log
703394309,false,finalized,3,4/12/15 13:40,4,0.816,,nucleus is part of oxygen
703394310,false,finalized,3,4/12/15 9:45,3.33,1.7,,long can be used with the same meaning of time
703394311,false,finalized,3,4/12/15 10:12,4.67,0.471,,part can be used as the opposite of all
703394312,false,finalized,3,4/12/15 9:42,3.33,1.7,,great_bear is a kind of place
703394313,false,finalized,3,4/12/15 17:12,1.33,0.471,,food is a kind of cat
703394314,false,finalized,3,4/12/15 15:48,3,0.816,,child is a kind of animal
703394315,false,finalized,3,4/12/15 10:13,4.33,0.471,,compress can be used with the same meaning of press
703394316,false,finalized,3,4/12/15 15:53,4.33,0.471,,minister is a kind of work
703394317,false,finalized,3,4/12/15 10:30,4,0,,gold can be used as the opposite of rubbish
703394318,false,finalized,3,4/12/15 15:53,4.33,0.471,,limp is a kind of walk
703394319,false,finalized,3,4/12/15 9:57,4,0.816,,fire is a kind of tool
703394320,false,finalized,3,4/12/15 13:16,2,1.414,,captain can be used as the opposite of hand
703394321,false,finalized,3,4/12/15 10:06,2.33,1.247,,quality can be used as the opposite of good
703394322,false,finalized,3,4/12/15 10:06,3,1.414,,score is a kind of fact
703394323,false,finalized,3,4/12/15 9:43,1,0,,nature can be used as the opposite of time
703394324,false,finalized,3,4/12/15 10:17,1,0,,planet is a kind of road
703394325,false,finalized,3,4/12/15 10:00,1,0,,mood is a kind of place
703394326,false,finalized,3,4/12/15 9:45,2.33,1.247,,space can be used as the opposite of star
703394327,false,finalized,3,4/12/15 13:26,4.67,0.471,,skin is part of body
703394328,false,finalized,3,4/12/15 13:35,3,0.816,,home can be used as the opposite of tent
703394329,false,finalized,3,4/12/15 15:18,1.33,0.471,,gang is a kind of stream
703394330,false,finalized,3,4/12/15 10:12,1.67,0.471,,cell can be used as the opposite of line
703394331,false,finalized,3,4/12/15 9:42,1,0,,cube can be used as the opposite of box
703394332,false,finalized,3,4/12/15 10:02,2.33,1.886,,horse is part of animal
703394333,true,golden,61,4/12/15 13:01,1.52,1.034,"1
2",fry_pan is a kind of place
703394334,false,finalized,3,4/12/15 13:19,1,0,,color can be used with the same meaning of call
703394335,false,finalized,3,4/12/15 15:11,1,0,,policeman is a kind of place
703394336,false,finalized,3,4/12/15 10:10,5,0,,television is a kind of entertainment
703394337,false,finalized,3,4/12/15 10:13,1,0,,exercise can be used as the opposite of potato
703394338,false,finalized,3,4/12/15 9:57,5,0,,increase can be used with the same meaning of rise
703394339,false,finalized,3,4/12/15 9:47,4.67,0.471,,combine is a kind of union
703394340,false,finalized,3,4/12/15 9:59,5,0,,refuse can be used with the same meaning of trash
703394341,false,finalized,3,4/12/15 9:45,1.67,0.471,,church is part of house
703394342,false,finalized,3,4/12/15 10:13,2,1.414,,choice can be used with the same meaning of quality
703394343,false,finalized,3,4/12/15 10:06,4.33,0.471,,pass can be used as the opposite of take
703394344,false,finalized,3,4/12/15 17:44,1.67,0.471,,college is made of wood
703394345,false,finalized,3,4/12/15 9:45,2.67,1.7,,pattern can be used with the same meaning of type
703394346,false,finalized,3,4/12/15 12:49,5,0,,bacon is made of pig
703394347,false,finalized,3,4/12/15 9:44,2.67,1.7,,army can be used as the opposite of navy
703394348,false,finalized,3,4/12/15 14:29,4,0,,metal can be used as the opposite of rock
703394349,false,finalized,3,4/12/15 10:04,1.67,0.471,,string is a kind of advance
703394350,false,finalized,3,4/12/15 10:14,4.33,0.471,,mold is a kind of edge
703394351,false,finalized,3,4/12/15 10:12,4.67,0.471,,north_america is a continent
703394352,false,finalized,3,4/12/15 14:41,4.67,0.471,,base can be used as the opposite of top
703394353,false,finalized,3,4/12/15 10:02,5,0,,homosexual is a kind of human
703394354,false,finalized,3,4/12/15 10:04,5,0,,cast can be used with the same meaning of mold
703394355,false,finalized,3,4/12/15 13:21,1.33,0.471,,if plow is true
703394356,false,finalized,3,4/12/15 10:09,4.33,0.471,,child is a kind of mammal
703394357,false,finalized,3,4/12/15 14:44,4.67,0.471,,cannabis can be used with the same meaning of grass
703394358,false,finalized,3,4/12/15 9:44,1.33,0.471,,water can be used as the opposite of refine
703394359,false,finalized,3,4/12/15 10:09,4.67,0.471,,crown is a kind of coin
703394360,false,finalized,3,4/12/15 10:13,4.33,0.471,,aluminum is a kind of gray
703394361,false,finalized,3,4/12/15 13:33,4.33,0.471,,marine can be used with the same meaning of sea
703394362,false,finalized,3,4/12/15 9:43,5,0,,father is part of family
703394363,false,finalized,3,4/12/15 10:14,1.67,0.943,,care is a kind of place
703394364,false,finalized,3,4/12/15 10:14,5,0,,wing is part of airplane
703394365,false,finalized,3,4/12/15 9:57,4,0,,active can be used with the same meaning of work
703394366,false,finalized,3,4/12/15 10:11,4.67,0.471,,root is a kind of growth
703394367,false,finalized,3,4/12/15 10:11,5,0,,soft_drink is a kind of drink
703394368,false,finalized,3,4/12/15 9:57,1.67,0.471,,history can be used as the opposite of time
703394369,false,finalized,3,4/12/15 9:42,5,0,,illusion is part of magic
703394370,false,finalized,3,4/12/15 12:49,1,0,,they is made of metal
703394371,false,finalized,3,4/12/15 13:41,1,0,,rack is a kind of fly
703394372,false,finalized,3,4/12/15 13:28,2.67,1.247,,nail can be used with the same meaning of pound
703394373,false,finalized,3,4/12/15 15:11,1.67,0.943,,dog is a kind of ear
703394374,false,finalized,3,4/12/15 13:24,3.67,0.471,,accident can be used with the same meaning of event
703394375,false,finalized,3,4/12/15 15:10,4.67,0.471,,curl can be used with the same meaning of curve
703394376,false,finalized,3,4/12/15 10:00,5,0,,admire can be used as the opposite of dislike
703394377,false,finalized,3,4/12/15 17:38,4.33,0.471,,cultivate is a kind of fix
703394378,false,finalized,3,4/12/15 9:46,1,0,,soda is made of aluminum
703394379,false,finalized,3,4/12/15 9:41,1.67,0.471,,exchange can be used as the opposite of market
703394380,false,finalized,3,4/12/15 9:58,4,0,,crowd can be used as the opposite of empty
703394381,false,finalized,3,4/12/15 13:56,5,0,,brook is made of water
703394382,false,finalized,3,4/12/15 13:03,4.33,0.471,,dress can be used with the same meaning of clothe
703394383,false,finalized,3,4/12/15 17:41,2.33,1.247,,day can be used as the opposite of morning
703394384,false,finalized,3,4/12/15 13:42,1,0,,cube can be used with the same meaning of power
703394385,false,finalized,3,4/12/15 9:43,2.67,0.943,,smile is part of service
703394386,false,finalized,3,4/12/15 13:30,3.33,0.943,,form is a kind of word
703394387,false,finalized,3,4/12/15 15:10,1.67,0.471,,handle can be used as the opposite of knob
703394388,false,finalized,3,4/12/15 15:46,2.33,0.471,,familiar can be used as the opposite of cool
703394389,false,finalized,3,4/12/15 9:44,1.33,0.471,,if challenge is true
703394390,false,finalized,3,4/12/15 9:43,4.67,0.471,,point can be used with the same meaning of end
703394391,false,finalized,3,4/12/15 15:44,5,0,,dinner is a kind of meal
703394392,false,finalized,3,4/12/15 9:46,4.33,0.471,,point can be used with the same meaning of mark
703394393,false,finalized,3,4/12/15 17:06,3,1.633,,trade can be used as the opposite of stuff
703394394,false,finalized,3,4/12/15 13:31,1.67,0.943,,lace is made of flower
703394395,false,finalized,3,4/12/15 17:09,4,0.816,,burn can be used as the opposite of water
703394396,false,finalized,3,4/12/15 14:44,1.33,0.471,,anchor is a kind of business
703394397,false,finalized,3,4/12/15 9:46,3,1.414,,music is a kind of tv
703394398,false,finalized,3,4/12/15 9:42,2.33,1.247,,collar is part of boot
703394399,false,finalized,3,4/12/15 13:35,4,0,,village is a kind of town
703394400,false,finalized,3,4/12/15 14:29,5,0,,dollar is a kind of money
703394401,false,finalized,3,4/12/15 12:51,1,0,,hand can be used as the opposite of nice
703394402,false,finalized,3,4/12/15 10:14,5,0,,tooth is part of body
703394403,false,finalized,3,4/12/15 10:15,4.33,0.471,,ice is part of cake
703394404,false,finalized,3,4/12/15 10:09,4.67,0.471,,fly can be used with the same meaning of escape
703394405,false,finalized,3,4/12/15 13:34,2.67,1.247,,pick is made of aluminum
703394406,false,finalized,3,4/12/15 10:13,5,0,,sit can be used as the opposite of stand
703394407,false,finalized,3,4/12/15 10:06,4.67,0.471,,head is part of penis
703394408,false,finalized,3,4/12/15 17:47,4.33,0.471,,care can be used with the same meaning of keep
703394409,false,finalized,3,4/12/15 17:26,4.33,0.471,,great_britain can be used as the opposite of ireland
703394410,false,finalized,3,4/12/15 15:11,1.33,0.471,,case can be used as the opposite of paper
703394411,false,finalized,3,4/12/15 14:33,3.67,0.471,,son can be used as the opposite of female
703394412,false,finalized,3,4/12/15 13:56,5,0,,outer_space is a kind of place
703394413,false,finalized,3,4/12/15 9:59,5,0,,man is part of mankind
703394414,false,finalized,3,4/12/15 10:04,4,0,,part can be used with the same meaning of share
703394415,false,finalized,3,4/12/15 10:14,5,0,,handle is part of mug
703394416,false,finalized,3,4/12/15 10:01,2.67,1.247,,bowl can be used with the same meaning of hollow
703394417,false,finalized,3,4/12/15 15:44,4,0.816,,look can be used with the same meaning of study
703394418,false,finalized,3,4/12/15 10:11,3.33,1.7,,wing is part of animal
703394419,false,finalized,3,4/12/15 9:41,5,0,,oxygen is a kind of gas
703394420,false,finalized,3,4/12/15 10:17,5,0,,see can be used with the same meaning of sight
703394421,false,finalized,3,4/12/15 10:17,2.33,1.886,,cave is a kind of grind
703394422,false,finalized,3,4/12/15 10:24,5,0,,bed is part of bedroom
703394423,false,finalized,3,4/12/15 10:09,4.67,0.471,,tie is a kind of fashion
703394424,false,finalized,3,4/12/15 9:46,4.67,0.471,,action is a kind of event
703394425,false,finalized,3,4/12/15 9:45,4.33,0.471,,machine can be used as the opposite of person
703394426,false,finalized,3,4/12/15 10:17,3.67,0.471,,alcohol is made of rice
703394427,false,finalized,3,4/12/15 13:38,4.33,0.471,,add can be used as the opposite of remove
703394428,false,finalized,3,4/12/15 12:49,4.67,0.471,,bite is a kind of pierce
703394429,false,finalized,3,4/12/15 10:10,3.67,0.471,,freedom is a kind of dream
703394430,false,finalized,3,4/12/15 9:47,4,0,,matter is made of element
703394431,false,finalized,3,4/12/15 15:52,3.33,0.943,,bring can be used as the opposite of empty
703394432,false,finalized,3,4/12/15 10:24,4.67,0.471,,study is part of house
703394433,false,finalized,3,4/12/15 10:13,3.33,1.247,,great_bear is a kind of mountain
703394434,false,finalized,3,4/12/15 9:46,4.67,0.471,,defeat is a kind of end
703394435,false,finalized,3,4/12/15 9:58,3.67,0.471,,north can be used as the opposite of west
703394436,false,finalized,3,4/12/15 10:09,3,1.414,,tool is a kind of work
703394437,false,finalized,3,4/12/15 10:04,3.67,1.247,,box can be used with the same meaning of tv
703394438,false,finalized,3,4/12/15 9:44,5,0,,new can be used as the opposite of old
703394439,false,finalized,3,4/12/15 10:14,5,0,,wheel is part of bicycle
703394440,false,finalized,3,4/12/15 13:31,2,1.414,,record can be used as the opposite of column
703394441,false,finalized,3,4/12/15 13:02,1,0,,bite can be used as the opposite of lot
703394442,false,finalized,3,4/12/15 10:04,5,0,,marriage is a kind of union
703394443,false,finalized,3,4/12/15 9:59,4,0.816,,keep can be used with the same meaning of protect
703394444,false,finalized,3,4/12/15 10:12,4.67,0.471,,forest is a kind of place
703394445,false,finalized,3,4/12/15 10:10,1,0,,feather is a kind of row
703394446,false,finalized,3,4/12/15 13:17,1.33,0.471,,table is a kind of container
703394447,false,finalized,3,4/12/15 14:13,2.33,1.247,,hand can be used as the opposite of finger
703394448,false,finalized,3,4/12/15 15:51,2.67,1.247,,soup can be used as the opposite of solid
703394449,false,finalized,3,4/12/15 17:22,1,0,,dog is a kind of human
703394450,false,finalized,3,4/12/15 17:28,2,1.414,,lunch is a kind of fee
703394451,false,finalized,3,4/12/15 12:25,5,0,,mammal is a kind of animal
703394452,false,finalized,3,4/12/15 12:31,5,0,,weird is a kind of strange
703394453,false,finalized,3,4/12/15 11:10,5,0,,football is a kind of sport
703394454,false,finalized,3,4/12/15 17:49,4,0.816,,line can be used with the same meaning of letter
703394455,false,finalized,3,4/12/15 12:36,4.33,0.471,,eat can be used with the same meaning of dinner
703394456,false,finalized,3,4/12/15 13:01,3,1.414,,top is part of ship
703394457,false,finalized,3,4/12/15 13:53,4,0,,phrase is a kind of construction
703394458,false,finalized,3,4/12/15 11:56,2,0,,old is a kind of build
703394459,false,finalized,3,4/12/15 15:49,5,0,,honesty can be used with the same meaning of integrity
703394460,false,finalized,3,4/12/15 12:35,3.67,0.471,,voice is a kind of instrument
703394461,false,finalized,3,4/12/15 14:46,4.67,0.471,,jail is a kind of place
703394462,false,finalized,3,4/12/15 14:48,3,1.414,,high is a kind of degree
703394463,false,finalized,3,4/12/15 12:20,4.33,0.471,,shop is a kind of buy
703394464,false,finalized,3,4/12/15 12:29,2,0,,art can be used with the same meaning of trade
703394465,false,finalized,3,4/12/15 11:48,5,0,,son is a kind of male
703394466,false,finalized,3,4/12/15 11:01,3.33,1.7,,link can be used with the same meaning of member
703394467,false,finalized,3,4/12/15 11:01,1,0,,top can be used with the same meaning of pitcher
703394468,false,finalized,3,4/12/15 17:12,4,0.816,,rule is a kind of restrict
703394469,false,finalized,3,4/12/15 12:16,4.67,0.471,,birth is a kind of begin
703394470,false,finalized,3,4/12/15 14:18,2,1.414,,mold is a kind of container
703394471,false,finalized,3,4/12/15 12:43,1,0,,burn is a kind of play
