_unit_id,_unit_state,_trusted_judgments,_last_judgment_at,truth_response,truth_response:confidence,hypothesis,premise,truth_response_gold
679986489,finalized,5,2/22/15 1:41,yes,0.5872,a man speaks on the phone.,a man with a helmet and a cellphone is sitting on his moped at a crosswalk.,
679986490,finalized,5,2/22/15 0:39,unk,0.5794,a man speaks on the phone.,an asian person is sitting in the street on a motorbike.,
679986491,finalized,5,2/22/15 1:18,no,1,a man speaks on the phone.,a person on a blue scooter waits at a crosswalk.,
679986492,finalized,5,2/22/15 1:41,no,0.6198,a man speaks on the phone.,a man sits on a blue scooter in the street.,
679986493,finalized,5,2/22/15 1:49,no,0.4136,a woman seated.,a young girl lights candles next to a woman with closed eyes with her hands folded in front of her face.,
679986494,finalized,5,2/22/15 1:58,unk,0.4167,a woman seated.,indian girl with her mom praying or performing a ritual,
679986495,finalized,5,2/22/15 2:21,unk,0.5867,a woman seated.,a woman prays while a young girl lights candles.,
679986496,finalized,5,2/22/15 1:57,yes,0.6053,a woman seated.,a woman prays while a young girl lights a fire,
679986497,finalized,5,2/22/15 0:44,yes,1,a woman cooks something.,"a young female food preparer under a green, yellow, and white umbrella prepares a fancy meal, with a flambe dish in front of her and a crowd behind her.",
679986498,finalized,5,2/22/15 0:36,yes,1,a woman cooks something.,"a female worker wearing a white uniform is preparing a flaming dish at a banquet table under a green, yellow and white tent.",
679986499,finalized,5,2/22/15 0:43,yes,1,a woman cooks something.,a woman in a white shirt wears gloves as she prepares food under a canopy.,
679986500,finalized,5,2/22/15 1:12,no,0.5909,a woman cooks something.,a girl is serving food and a man is staring at her.,
679986501,finalized,5,2/22/15 1:22,no,0.4153,a man standing in the background.,short dark hair woman with a black phone is on the phone on the sidewalk.,
679986502,finalized,5,2/22/15 1:51,no,0.8059,a man standing in the background.,a woman in a floral print blouse talks on her cellphone on the sidewalk.,
679986503,finalized,5,2/22/15 1:20,no,0.6145,a man standing in the background.,a woman is standing outside of a building talking on her cellphone.,
679986504,finalized,5,2/22/15 0:45,no,0.6033,a man standing in the background.,two adults on cellphones downtown.,
679986505,finalized,5,2/22/15 2:06,unk,0.6297,a group of women sits.,a street in an asian country where there are 5 people gathered around a table.,
679986506,finalized,5,2/22/15 0:41,yes,0.6078,a group of women sits.,several people are huddled around a table in an asian country.,
679986507,finalized,5,2/22/15 1:23,unk,0.5951,a group of women sits.,four women are outside of a chinese store.,
679986508,finalized,5,2/22/15 1:44,no,0.8015,a group of women sits.,a chinese store in a shopping plaza.,
679986509,finalized,5,2/22/15 0:32,yes,1,a group sitting in an area.,the students sitting on the grass are eating a lunch from a red backpack.,
679986510,finalized,5,2/22/15 0:37,yes,1,a group sitting in an area.,young people sit on the grass near a crooked tree with pink blossoms.,
679986511,finalized,5,2/22/15 2:03,yes,1,a group sitting in an area.,people outside sitting on the grass under cherry blossom trees.,
679986512,finalized,5,2/22/15 1:18,yes,1,a group sitting in an area.,people are sitting at a park under flowering trees.,
679986513,finalized,5,2/22/15 1:30,yes,0.5866,a man leaning against a plant.,a half naked man pushes against the trunk of a fig tree.,
679986514,finalized,5,2/22/15 1:23,no,1,a man leaning against a plant.,a man with no shirt is climbing a rock ledge.,
679986515,finalized,5,2/22/15 1:08,no,1,a man leaning against a plant.,a man without a shirt on is rock climbing.,
679986516,finalized,5,2/22/15 2:15,no,0.8239,a man leaning against a plant.,a shirtless man climbs a rock wall.,
679986517,finalized,5,2/22/15 1:09,yes,1,a rider leaning.,"a man in green and white skin tight clothes, and a red and white bicycle helmet is riding a bicycle in front of some yellow fencing and orange and black cones.",
679986518,finalized,5,2/22/15 0:53,no,0.6078,a rider leaning.,man riding on bicycle with white and green bike shirt and helmet.,
679986519,finalized,5,2/22/15 0:26,no,0.7793,a rider leaning.,a cyclist pedals past yellow fencing and construction markers.,
679986520,finalized,5,2/22/15 0:20,no,0.621,a rider leaning.,a man in green and white is riding on a bicycle.,
679986521,finalized,5,2/22/15 1:54,yes,0.7892,fans watching.,a red-uniformed hockey player is attempting to control the puck while two white-suited hockey players try to disrupt him.,
679986522,finalized,5,2/22/15 0:57,yes,0.6013,fans watching.,a hockey player wearing a red uniform reaches for the puck as others follow.,
679986523,finalized,5,2/22/15 0:40,yes,0.4125,fans watching.,a hockey player in white tries to steal the puck from another player in red.,
679986524,finalized,5,2/22/15 2:50,unk,0.8018,fans watching.,people playing hockey on ice.,
679986525,finalized,5,2/22/15 1:42,yes,1,a team stands.,a groups of males dressed in soccer uniforms are standing in a line on a field.,
679986526,finalized,5,2/22/15 1:18,yes,1,a team stands.,soccer players are shaking each others hands on the soccer field.,
679986527,finalized,5,2/22/15 2:07,yes,1,a team stands.,"a line of players at a soccer game, wearing red and white.",
679986528,finalized,5,2/22/15 2:01,yes,0.5829,a team stands.,a soccer game underway with a kid on the field.,
679986529,finalized,5,2/22/15 0:18,yes,0.8153,a couple relaxing.,two people are sitting on the grass with the water just below them along with a waterfall.,
679986530,finalized,5,2/22/15 1:53,yes,1,a couple relaxing.,man and woman sitting and talking near a small waterfall.,
679986531,finalized,5,2/22/15 0:54,yes,1,a couple relaxing.,couple sitting in park near a small waterfall.,
679986532,finalized,5,2/22/15 1:40,yes,0.8265,a couple relaxing.,a couple sitting by a small waterfall.,
679986533,finalized,5,2/22/15 2:20,unk,0.7997,men sitting.,adolescents are sitting on the floor with strings stretched across the room.,
679986534,finalized,5,2/22/15 2:09,yes,0.5876,men sitting.,kids sitting on the floor against the wall with rope all over the floor.,
679986535,finalized,5,2/22/15 1:09,no,1,men sitting.,a group of 8 teenager sitting along a wall holding a string.,
679986536,finalized,5,2/22/15 0:32,yes,0.647,men sitting.,people sitting on a rug around ropes.,
679986537,finalized,5,2/22/15 0:37,yes,1,climbers ascend a mountain.,a group of hikers are climbing up a snowy mountain.,
679986538,finalized,5,2/22/15 1:46,yes,1,climbers ascend a mountain.,a group of people are hiking up an icy hillside.,
679986539,finalized,5,2/22/15 1:50,yes,0.6253,climbers ascend a mountain.,five people in full gear are mountain climbing.,
679986540,finalized,5,2/22/15 1:23,yes,0.8107,climbers ascend a mountain.,a group of people are climbing in cold weather.,
679986541,finalized,5,2/22/15 0:26,yes,0.656,a child sitting.,brown-skinned girl pretends to do her homework while someone takes a picture for social services.,
679986542,finalized,5,2/22/15 1:15,yes,0.8089,a child sitting.,a young girl writing on a piece of paper at a table.,
679986543,finalized,5,2/22/15 2:00,yes,0.8077,a child sitting.,a young girl works on homework at a table.,
679986544,finalized,5,2/22/15 0:44,unk,0.4054,a child sitting.,a girl is writing something in paper.,
679986545,finalized,5,2/22/15 1:30,yes,0.7925,man eats food.,an old man is taking a biscuit off a plate held by a young girl.,
679986546,finalized,5,2/22/15 1:52,yes,0.6017,man eats food.,a young girl is offering an older man a plate of biscuits.,
679986547,finalized,5,2/22/15 0:39,yes,1,man eats food.,a young girl serving biscuits to an elderly man.,
679986548,finalized,5,2/22/15 1:17,yes,0.5961,man eats food.,girl giving a man a biscuit.,
679986549,finalized,5,2/22/15 0:34,yes,0.8067,a family standing.,an afican american woman standing behind two small african american children.,
679986550,finalized,5,2/22/15 1:51,yes,1,a family standing.,an african woman stands with her two children under a boulder.,
679986551,finalized,5,2/22/15 2:04,unk,0.4098,a family standing.,a woman and two children pose for a picture under some rocks.,
679986552,finalized,5,2/22/15 1:44,yes,0.8297,a family standing.,a woman in purple with two children in the mouth of a cave.,
679986554,finalized,5,2/22/15 0:55,no,0.7902,man sits.,"three women on a stage, one wearing red shoes, black pants, and a gray shirt is sitting on a prop, another is sitting on the floor, and the third wearing a black shirt and pants is standing, as a gentleman in the back tunes an instrument.",
679986555,finalized,5,2/22/15 2:06,no,0.6067,man sits.,a group of musicians surround a singer wearing all black.,
679986556,finalized,5,2/22/15 1:34,no,0.8106,man sits.,three people watch a woman dressed in all black act.,
679986557,finalized,5,2/22/15 1:39,no,0.6105,man sits.,four people in a performing arts class on stage.,
679986558,finalized,5,2/22/15 1:08,no,0.814,a baby crying.,children eating at a outdoor cafe & someone doesn't like the menu.,
679986559,finalized,5,2/22/15 2:17,yes,1,a baby crying.,the mother in green is looking at her son while he is crying.,
679986560,finalized,5,2/22/15 2:13,unk,0.4099,a baby crying.,a blond-hair lady sitting with a kid.,
679986561,finalized,5,2/22/15 0:55,yes,0.6104,a baby crying.,small blond boy throwing a fit.,
679986562,finalized,5,2/22/15 1:23,yes,1,members standing.,a group of people standing on the lawn in front of a building.,
679986563,finalized,5,2/22/15 1:21,yes,1,members standing.,many people in blue jeans stand in front of a white church.,
679986564,finalized,5,2/22/15 0:59,yes,1,members standing.,a large group of people stand outside of a church.,
679986565,finalized,5,2/22/15 0:37,yes,0.8209,members standing.,people standing outside of a building.,
679986566,finalized,5,2/22/15 0:32,yes,0.6094,a dog jumping.,a large black dog is playing in the ocean.,
679986567,finalized,5,2/22/15 1:21,no,0.6099,a dog jumping.,a black dog runs through the water.,
679986568,finalized,5,2/22/15 0:41,yes,1,a dog jumping.,a black dog leaps out of the water.,
679986569,finalized,5,2/22/15 1:47,yes,0.6164,a dog jumping.,a black dog splashes in the water.,
679986570,finalized,5,2/22/15 1:07,yes,0.8078,a musician performing on a street.,an older man wearing a bowler hat and white gloves is playing a tuba with fire blowing out of the top while sitting on a box amplifier in front of a cement wall.,
679986571,finalized,5,2/22/15 0:44,yes,0.618,a musician performing on a street.,a man in black and white garb and wearing a black hat and white gloves is sitting on an amp playing a tuba with flames coming out of the opening.,
679986572,finalized,5,2/22/15 1:06,yes,1,a musician performing on a street.,a fancily dressed elderly man plays a baritone as it is set aflame.,
679986573,finalized,5,2/22/15 0:45,yes,0.8053,a musician performing on a street.,a man using a flaming tuba.,
679986574,finalized,5,2/22/15 1:53,yes,1,workmen stand.,four construction workers stand on a beach-side road in the process of being rebuilt; none of them are working.,
679986575,finalized,5,2/22/15 1:04,yes,0.8106,workmen stand.,"four construction workers are smiling, with two talking to each other as the others stare at the camera.",
679986576,finalized,5,2/22/15 0:37,yes,1,workmen stand.,"four male construction workers, three of which have yellow shirts on, are standing together.",
679986577,finalized,5,2/22/15 1:47,yes,0.8022,workmen stand.,four construction workers pose for a picture near water.,
679986578,finalized,5,2/22/15 2:04,yes,0.6144,a man plays an outside.,a man in ray-ban sunglasses and a black v-neck holds a stringed instrument.,
679986579,finalized,5,2/22/15 1:09,no,0.8069,a man plays an outside.,a man wearing a black t-shirt and sunglasses holds the neck of a bass.,
679986580,finalized,5,2/22/15 1:20,no,0.6075,a man plays an outside.,a bald man wearing glasses and a black shirt holing an instrument.,
679986581,finalized,5,2/22/15 1:15,yes,0.4153,a man plays an outside.,a man in dark glasses holds a cello.,
679986582,finalized,5,2/22/15 1:11,no,0.8094,a child plays with a mop.,a boy in a red hooded-coat is riding a pool broom like a horse in an empty pool.,
679986583,finalized,5,2/22/15 0:23,no,0.8012,a child plays with a mop.,the child in raingear is dragging a broom through a puddle.,
679986584,finalized,5,2/22/15 1:03,no,0.8047,a child plays with a mop.,a little kid in a red jacket riding a broom like a horse.,
679986585,finalized,5,2/22/15 1:55,yes,0.8007,a child plays with a mop.,boy in raincoat straddle stick outside.,
679986586,finalized,5,2/22/15 1:59,yes,1,a crowd gathered.,a crowd of people ice skating outside in winter.,
679986587,finalized,5,2/22/15 1:17,yes,0.8363,a crowd gathered.,a large crowd of people ice skating outdoors.,
679986588,finalized,5,2/22/15 1:59,yes,1,a crowd gathered.,a lot of people iceskate on a cold day.,
679986589,finalized,5,2/22/15 0:54,yes,0.807,a crowd gathered.,a large crowd of people ice skating.,
679986590,finalized,5,2/22/15 2:04,no,0.3951,a woman standing in the forests.,a person in a green jacket and pants appears to be digging in a wooded field with several cars in the background.,
